title,authors,average_rating,num_pages,ratings_count,text_reviews_count,publisher,publication_year,editions_by_work,work_ratings_count,author_ratings_count,publisher_ratings_count,cross_publisher_author_ratings_count,is_series,engagement,subjects_d1,subjects_d2,people_d1,people_d2,places_d1,places_d2,times_d1,times_d2,lang_en-GB,lang_en-US,lang_eng,lang_fre,lang_ger,lang_others,lang_spa
Willem de Kooning: Late Paintings,Julie Sylvester,5.0,83,1,0,Schirmer Mosel,2006.0,1.0,1.0,1,304,1,0,0.0,-7.9651446,-3.8707569,-20.342213,17.39369,-24.676935,6.262571,3.6368601,-9.30092,0,0,1,0,0,0,0
The Facilitator's Book of Questions: Tools for Looking Together at Student and Teacher Work,David  Allen,4.0,142,54,4,Teachers College Press,2004.0,1.0,54.0,54,54,54,0,0.07407407407407407,-10.720059,-8.856757,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Marketing Warfare,Al Ries,4.11,216,942,59,McGraw-Hill Education,2005.0,1.0,942.0,15439,42632,1068,0,0.06263269639065817,-10.286486,-6.554976,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Easy French Reader,R. de Roussy de Sales,3.85,228,297,33,McGraw-Hill Education,2003.0,1.0,297.0,297,42632,297,0,0.1111111111111111,-5.442245,-3.6827345,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson,4.03,240,40400,2256,McGraw-Hill Education,2002.0,1.0,40400.0,40400,42632,40400,0,0.05584158415841584,-9.884963,-5.977157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Advanced Statistics Demystified,Larry J. Stephens,4.0,324,9,0,McGraw-Hill Education,2004.0,1.0,9.0,9,42632,9,0,0.0,-10.778304,-9.104074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Slim to None: A Journey Through the Wasteland of Anorexia Treatment,Jennifer Hendricks,3.63,384,580,21,McGraw-Hill Education,2004.0,1.0,580.0,580,42632,580,0,0.03620689655172414,-7.932557,-6.0084,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Dissociative Identity Disorder Sourcebook,Deborah Bray Haddock,4.16,336,276,19,McGraw-Hill Education,2001.0,1.0,276.0,276,42632,276,0,0.06884057971014493,-9.929323,-8.012332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Complete Book of Home  Site and Office Security: Selecting  Installing and Troubleshooting Systems and Devices,Bill   Phillips,3.5,309,2,0,McGraw-Hill Education,2006.0,1.0,2.0,2,42632,2,0,0.0,-10.728468,-8.570556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Positioning: The Battle for Your Mind,Al Ries,4.04,246,126,9,McGraw-Hill Education,2001.0,1.0,126.0,15439,42632,1068,0,0.07142857142857142,-10.241564,-6.349588,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Unleashing the Ideavirus: Stop Marketing AT People! Turn Your Ideas into Epidemics by Helping Your Customers Do the Marketing thing for You.,Seth Godin,3.98,234,4600,88,Hachette Books,2001.0,1.0,4600.0,4600,372237,4600,0,0.019130434782608695,-10.27922,-6.4936748,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Scar Tissue,Anthony Kiedis,4.11,465,327,46,Hachette Books,2004.0,1.0,327.0,327,372237,327,0,0.14067278287461774,-8.063989,-2.1229248,-22.93098,14.326707,-19.461563,7.5901265,0.0,0.0,0,1,0,0,0,0,0
Lipstick Jungle,Candace Bushnell,3.41,496,37514,780,Hachette Books,2006.0,2.0,37936.0,61345,372237,37936,0,0.020792237564642532,-1.9904515,-5.361909,0.0,0.0,-1.1693469,3.957257,-9.458599,22.62732,0,0,1,0,0,0,0
Lipstick Jungle,Candace Bushnell,3.41,532,422,48,Hachette Books,2007.0,2.0,37936.0,61345,372237,37936,0,0.11374407582938388,-1.9904515,-5.361909,0.0,0.0,-1.1693469,3.957257,-9.458599,22.62732,0,0,1,0,0,0,0
Jamie's Italy,Jamie Oliver,4.01,320,7653,90,Hachette Books,2006.0,1.0,7653.0,11949,372237,11949,0,0.011760094080752646,-9.201579,-7.420783,-23.310312,14.117343,0.5825154,-12.702925,0.0,0.0,0,0,1,0,0,0,0
Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver,4.07,336,4296,51,Hachette Books,2004.0,1.0,4296.0,11949,372237,11949,0,0.011871508379888268,-9.351066,-7.2235575,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Pleasure of My Company,Steve Martin,3.78,176,13257,1240,Hachette Books,2004.0,1.0,13257.0,44553,372237,43324,0,0.09353549068416686,-2.841341,-5.286049,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Shopgirl,Steve Martin,3.43,130,30067,2166,Hachette Books,2000.0,2.0,31296.0,44553,372237,43324,0,0.07203911264841853,-1.9716599,-4.857532,0.0,0.0,-18.433151,7.719905,0.0,0.0,0,0,1,0,0,0,0
There's No Place Like Here,Cecelia Ahern,3.67,340,1926,314,Hachette Books,2007.0,1.0,1926.0,3383,372237,1926,0,0.16303219106957426,-1.5530949,-5.5916204,0.0,0.0,12.312125,23.610073,0.0,0.0,0,0,1,0,0,0,0
For One More Day,Mitch Albom,4.1,197,113593,6830,Hachette Books,2006.0,1.0,113593.0,643439,372237,113593,0,0.060126944441999064,-2.8648171,-5.059439,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Wherever You Go  There You Are: Mindfulness Meditation in Everyday Life,Jon Kabat-Zinn,4.12,304,30333,1293,Hachette Books,2005.0,1.0,30333.0,33246,372237,30333,0,0.04262684205320937,-9.661958,-5.225758,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Betrayal of Trust: The Collapse of Global Public Health,Laurie Garrett,4.12,768,1126,50,Hachette Books,2001.0,1.0,1126.0,1126,372237,1126,0,0.04440497335701599,-8.670695,-5.2820964,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Wicked: The Grimmerie,David Cote,4.18,192,49109,290,Hachette Books,2005.0,1.0,49109.0,49109,372237,49109,0,0.0059052312203465756,-7.764426,-2.9617593,-20.950214,18.06311,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Alibi,Sandra Brown,4.04,564,20164,523,Hachette Books,2006.0,1.0,20164.0,118483,372237,32013,0,0.02593731402499504,-2.6989717,-6.8445406,-23.17929,15.517762,-0.22703275,7.255116,0.0,0.0,0,0,1,0,0,0,0
Charade,Sandra Brown,3.94,496,6044,250,Hachette Books,1995.0,1.0,6044.0,118483,372237,32013,0,0.0413633355393779,-1.6325446,-5.4230075,0.0,0.0,10.635477,-16.9081,0.0,0.0,0,1,0,0,0,0,0
Best Kept Secrets,Sandra Brown,3.77,480,5805,298,Hachette Books,2003.0,1.0,5805.0,118483,372237,32013,0,0.05133505598621878,-2.5201247,-6.8651032,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Not a Genuine Black Man: Or  How I Claimed My Piece of Ground in the Lily-White Suburbs,Brian Copeland,4.04,272,351,78,Hachette Books,2006.0,1.0,351.0,351,372237,351,0,0.2222222222222222,-6.5410743,-5.8526764,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson,4.0,254,6587,71,Hachette Books,2002.0,1.0,6587.0,47906,372237,43425,0,0.010778806740549568,-9.377726,-7.2356763,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Feast: Food to Celebrate Life,Nigella Lawson,4.15,480,7285,86,Hachette Books,2004.0,1.0,7285.0,47906,372237,43425,0,0.011805078929306795,-9.378472,-7.241979,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,384,29553,254,Hachette Books,2005.0,2.0,29804.0,47906,372237,43425,0,0.008594728115588942,-9.527764,-7.307461,-23.306536,16.165012,-1.4294424,21.492516,0.0,0.0,0,0,1,0,0,0,0
Dirty Jokes and Beer: Stories of the Unrefined,Drew Carey,3.53,256,1944,93,Hachette Books,2000.0,1.0,1944.0,1944,372237,1944,0,0.047839506172839504,-6.53297,-5.9636974,-22.894373,16.14716,-24.951153,6.104392,0.0,0.0,0,0,1,0,0,0,0
Reduced Shakespeare: The Attention-impaired Readers Guide to the World's Best Playwright,Reed Martin,4.13,256,281,53,Hachette Books,2006.0,1.0,281.0,281,372237,281,0,0.18861209964412812,-8.513241,-6.340281,15.620882,6.26573,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Luther and Erasmus: Free Will and Salvation (Library of Christian Classics),Erasmus,3.8,364,108,13,Westminster John Knox Press,1969.0,1.0,108.0,108,823,108,0,0.12037037037037036,-9.729716,-6.668887,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
That Godless Court?: Supreme Court Decisions on Church-State Relationships,Ronald B. Flowers,3.59,228,12,1,Westminster John Knox Press,2005.0,1.0,12.0,12,823,12,0,0.08333333333333333,-9.972557,-8.541582,0.0,0.0,-24.536764,6.139038,0.0,0.0,0,1,0,0,0,0,0
The Gospel According to Tolkien: Visions of the Kingdom in Middle-Earth,Ralph C. Wood,4.09,169,577,67,Westminster John Knox Press,2003.0,1.0,577.0,577,823,577,0,0.11611785095320624,-8.527167,-7.943417,3.2189124,-16.050085,27.191025,12.187352,3.515243,-9.489206,0,0,1,0,0,0,0
The Gospel According to the Beatles,Steve Turner,3.77,254,126,23,Westminster John Knox Press,2006.0,1.0,126.0,2354,823,126,0,0.18253968253968253,-8.014749,-2.2189963,0.0,0.0,27.367704,12.074928,0.0,0.0,0,0,1,0,0,0,0
To Kill a Mockingbird,Harper Lee,4.27,11,697,180,Caedmon,2006.0,3.0,11492.0,11492,1625,697,0,0.2582496413199426,-3.6845,-4.3109245,-23.680578,13.963459,2.9668236,-0.17927065,-22.482569,26.474077,0,0,1,0,0,0,0
The Ernest Hemingway Audio Collection,Ernest Hemingway,4.3,4,43,6,Caedmon,2001.0,1.0,43.0,139863,1625,43,0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
The Great Gatsby,F. Scott Fitzgerald,3.91,6,258,58,Caedmon,2002.0,5.0,13043.0,37679,1625,258,0,0.2248062015503876,-10.521846,-8.998435,19.718641,-6.4796023,0.3682717,16.686392,3.3508253,7.079827,0,0,1,0,0,0,0
Welcome to the Monkey House,Kurt Vonnegut Jr.,4.15,9,61,11,Caedmon,2006.0,1.0,61.0,1300422,1625,61,0,0.18032786885245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty,3.94,1,92,28,Caedmon,2006.0,1.0,92.0,12321,1625,92,0,0.30434782608695654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Dubliners,James Joyce,3.85,8,53,11,Caedmon,2005.0,4.0,92928.0,213479,1625,53,0,0.20754716981132076,-3.5332048,-3.5585601,1.3540044,13.724874,10.706853,22.97739,3.3949847,-9.653088,0,0,1,0,0,0,0
Their Eyes Were Watching God,Zora Neale Hurston,3.91,7,421,99,Caedmon,2004.0,2.0,220730.0,225496,1625,421,0,0.23515439429928742,-9.449692,-5.4998198,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
The Wealthy Barber: Everyone's Common-Sense Guide to Becoming Financially Independent,David H. Chilton,4.02,199,66,4,Prima Lifestyles,1995.0,1.0,66.0,186,66,66,0,0.06060606060606061,-10.270841,-6.702467,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Empire 2.0: A Modest Proposal for a United States of the West (Terra Nova),Xavier de C.,4.67,144,3,0,North Atlantic Books,2004.0,1.0,3.0,3,7550,3,0,0.0,-7.2391753,-5.061725,0.0,0.0,-17.900812,10.183385,-2.4198895,17.962183,0,0,1,0,0,0,0
Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,240,248,27,North Atlantic Books,1997.0,1.0,248.0,248,7550,248,0,0.10887096774193548,-9.115929,-5.8223195,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,784,2948,144,North Atlantic Books,2002.0,1.0,2948.0,2948,7550,2948,0,0.048846675712347354,-9.17025,-6.4831443,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
The Complete Stories of Theodore Sturgeon  Volume 7: A Saucer of Loneliness,Theodore Sturgeon,4.42,400,141,11,North Atlantic Books,2002.0,1.0,141.0,141,7550,141,0,0.07801418439716312,2.3170993,-2.8804247,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Chaucer's Canterbury Tales (Selected): An Interlinear Translation,Geoffrey Chaucer,3.8,530,73,5,Barrons Educational Series,1977.0,1.0,73.0,179816,1376,73,0,0.0684931506849315,-7.2766,0.6996808,0.0,0.0,26.808086,11.59498,0.0,0.0,0,0,1,0,0,0,0
Algebra the Easy Way,Douglas Downing,4.06,392,23,2,Barrons Educational Series,2003.0,1.0,23.0,23,1376,23,0,0.08695652173913043,-8.633981,-4.8911133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
American Sign Language The Easy Way,David A. Stewart,3.75,480,34,6,Barrons Educational Series,2006.0,1.0,34.0,34,1376,34,0,0.17647058823529413,-7.986302,-3.6486397,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Macbeth,William Shakespeare,3.9,224,296,20,Barrons Educational Series,1985.0,7.0,595925.0,4049289,1376,453,0,0.06756756756756757,-10.466588,-8.362717,15.60441,6.2524633,-11.005521,-14.020732,-7.7372246,29.84813,0,0,1,0,0,0,0
Twelfth Night,William Shakespeare,3.98,256,157,18,Barrons Educational Series,1996.0,5.0,138707.0,4049289,1376,453,0,0.11464968152866242,-10.465477,-8.345633,15.565673,6.21006,-17.877176,10.11228,0.0,0.0,0,0,1,0,0,0,0
Chaucer's Canterbury Tales,Geoffrey Chaucer,3.49,383,36,5,Washington Square Press,1964.0,1.0,36.0,179816,1898523,36,0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Tenth Man,Graham Greene,3.73,160,2910,220,Washington Square Press,1998.0,1.0,2910.0,133656,1898523,2910,0,0.07560137457044673,-4.9506927,-5.6377196,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
God Bless You  Dr. Kevorkian,Kurt Vonnegut Jr.,3.84,80,12754,558,Washington Square Press,2001.0,1.0,12754.0,1300422,1898523,13620,0,0.043750980084679314,-3.2659025,-4.8502774,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Mother of Pearl,Melinda Haynes,3.69,465,19073,427,Washington Square Press,2000.0,1.0,19073.0,19073,1898523,19073,0,0.022387668431814608,-3.8005824,-4.2513027,0.0,0.0,-4.6565766,-7.8348656,0.0,0.0,0,0,1,0,0,0,0
The Good Earth (House of Earth  #1),Pearl S. Buck,3.98,357,4080,501,Washington Square Press,2004.0,2.0,204824.0,216577,1898523,4080,1,0.12279411764705882,-3.7795162,-3.8871877,0.0,0.0,10.538804,-14.0187435,-22.322315,26.392159,0,0,1,0,0,0,0
Music & Silence,Rose Tremain,3.95,485,2923,214,Washington Square Press,2001.0,1.0,2923.0,2923,1898523,2923,0,0.0732124529592884,-3.438506,-5.630372,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut Jr.,3.72,80,866,52,Washington Square Press,2000.0,1.0,866.0,1300422,1898523,13620,0,0.06004618937644342,-7.1724586,-6.1066246,-23.392439,14.005191,0.0,0.0,3.782577,-9.5880165,0,1,0,0,0,0,0
Mercy,Jodi Picoult,3.58,400,42046,2564,Washington Square Press,2001.0,1.0,42046.0,2065777,1898523,1210887,0,0.06098083051895543,-2.361866,-5.4643226,0.0,0.0,5.578679,6.186322,0.0,0.0,0,0,1,0,0,0,0
Songs of the Humpback Whale,Jodi Picoult,3.2,346,27590,1838,Washington Square Press,2001.0,1.0,27590.0,2065777,1898523,1210887,0,0.06661833997825299,-2.4373398,-4.8189793,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Salem Falls,Jodi Picoult,3.82,434,67431,3066,Washington Square Press,2002.0,1.0,67431.0,2065777,1898523,1210887,0,0.04546870133914668,-1.3245947,-5.2436666,0.0,0.0,2.60038,2.679377,0.0,0.0,0,0,1,0,0,0,0
My Sister's Keeper,Jodi Picoult,4.07,423,986711,29652,Washington Square Press,2005.0,1.0,986711.0,2065777,1898523,1210887,0,0.030051352422340482,-10.743362,-9.277363,-23.013605,14.416597,0.0,0.0,-4.3273077,9.980042,0,0,1,0,0,0,0
Second Ring of Power,Carlos Castañeda,4.03,328,2779,33,Washington Square Press,1991.0,1.0,2779.0,27310,1898523,21740,0,0.01187477509895646,-9.619106,-4.4836607,-16.799187,12.360975,0.80002433,-6.666582,0.0,0.0,0,1,0,0,0,0,0
Journey to Ixtlan,Carlos Castañeda,4.12,272,8541,257,Washington Square Press,1991.0,1.0,8541.0,27310,1898523,21740,0,0.03009015337782461,-9.619129,-4.4488783,-16.700388,12.339939,0.7811139,-6.685717,0.0,0.0,0,0,1,0,0,0,0
The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe,Carlos Castañeda,4.03,304,956,37,Washington Square Press,2001.0,1.0,956.0,27310,1898523,21740,0,0.038702928870292884,-9.603338,-4.463299,-16.757778,12.36813,-18.293915,7.6020584,0.0,0.0,0,0,1,0,0,0,0
Power of Silence,Carlos Castañeda,4.22,288,2253,53,Washington Square Press,1991.0,1.0,2253.0,27310,1898523,21740,0,0.023524189968930315,-9.6295185,-4.4664044,-16.70814,12.338672,0.79293704,-6.67641,0.0,0.0,0,0,1,0,0,0,0
Tales of Power,Carlos Castañeda,4.13,304,4657,89,Washington Square Press,1991.0,1.0,4657.0,27310,1898523,21740,0,0.019111015675327463,-9.615201,-4.4574885,-16.693354,12.324707,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Fire from Within,Carlos Castañeda,4.14,304,2554,67,Washington Square Press,1991.0,1.0,2554.0,27310,1898523,21740,0,0.026233359436178542,-9.612288,-4.48002,-16.714703,12.342963,0.7975802,-6.669714,0.0,0.0,0,1,0,0,0,0,0
Good in Bed (Cannie Shapiro  #1),Jennifer Weiner,3.72,376,269843,5384,Washington Square Press,2002.0,1.0,269843.0,345679,1898523,323960,1,0.019952342658508836,-2.2841682,-6.828814,0.0,0.0,1.060312,3.6573837,0.0,0.0,0,0,1,0,0,0,0
Goodnight Nobody,Jennifer Weiner,3.65,400,54117,1849,Washington Square Press,2006.0,1.0,54117.0,345679,1898523,323960,0,0.034166712862871186,-3.7332747,-7.9170246,0.0,0.0,12.050514,0.17440116,0.0,0.0,0,1,0,0,0,0,0
Vanishing Acts,Jodi Picoult,3.69,426,87109,3920,Washington Square Press,2005.0,1.0,87109.0,2065777,1898523,1210887,0,0.04500109058765455,-2.7494936,-3.4004204,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Constant Princess (The Plantagenet and Tudor Novels  #6),Philippa Gregory,3.9,390,136931,3915,Washington Square Press,2006.0,1.0,136931.0,304366,1898523,222578,1,0.02859104220373765,-3.7496028,-5.7345004,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Favored Child (The Wideacre Trilogy  #2),Philippa Gregory,3.62,624,9643,451,Washington Square Press,2003.0,1.0,9643.0,304366,1898523,222578,1,0.046769677486259466,-3.427891,-5.4511733,0.0,0.0,-1.4540325,21.445673,20.148212,0.7819825,0,0,1,0,0,0,0
The Virgin's Lover (The Plantagenet and Tudor Novels  #13),Philippa Gregory,3.71,441,43749,1967,Washington Square Press,2005.0,1.0,43749.0,304366,1898523,222578,1,0.044961027680632704,-3.7923207,-5.717082,-14.079783,17.63013,-1.471104,21.504017,-14.897075,25.378157,0,0,1,0,0,0,0
Virgin Earth  (Tradescant  #2),Philippa Gregory,3.62,661,4469,272,Washington Square Press,2006.0,1.0,4469.0,304366,1898523,222578,1,0.06086372790333408,-3.844942,-5.721634,-22.796219,13.39813,-3.971981,2.5365317,-11.149885,31.312866,0,1,0,0,0,0,0
Meridon (The Wideacre Trilogy  #3),Philippa Gregory,3.68,569,8842,380,Washington Square Press,2003.0,1.0,8842.0,304366,1898523,222578,1,0.04297670210359647,-3.4568183,-5.4230957,0.0,0.0,27.235138,12.160777,0.0,0.0,0,0,1,0,0,0,0
Wideacre  (The Wideacre Trilogy  #1),Philippa Gregory,3.3,656,18944,1547,Washington Square Press,2003.0,1.0,18944.0,304366,1898523,222578,1,0.08166173986486487,-3.293962,-5.374763,0.0,0.0,-18.455078,7.3862557,-21.965136,26.862316,0,0,1,0,0,0,0
The Will to Change: Men  Masculinity  and Love,bell hooks,4.36,188,2574,322,Washington Square Press,2004.0,1.0,2574.0,22653,1898523,2574,0,0.1250971250971251,-9.195916,-5.3788333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Pendulum: Leon Foucault and the Triumph of Science,Amir D. Aczel,3.72,288,183,25,Washington Square Press,2004.0,1.0,183.0,183,1898523,183,0,0.1366120218579235,-8.424083,-5.0020657,-23.025736,13.207464,3.9374652,26.471466,23.488894,-5.8003893,0,0,1,0,0,0,0
The Mercy of Thin Air,Ronlyn Domingue,3.83,336,4718,656,Washington Square Press,2006.0,1.0,4718.0,4718,1898523,4718,0,0.139041966935142,-0.9780302,-3.401505,0.0,0.0,1.2210155,-3.622241,0.0,0.0,0,0,1,0,0,0,0
Law of Enclosures,Dale Peck,3.65,320,72,2,Washington Square Press,1997.0,1.0,72.0,789,1898523,72,0,0.027777777777777776,-2.1543374,-5.257199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Venice: Lion City: The Religion of Empire,Garry Wills,3.76,416,124,20,Washington Square Press,2002.0,1.0,124.0,8065,1898523,124,0,0.16129032258064516,-6.64393,-4.2699547,0.0,0.0,-0.31551784,-12.7067795,0.0,0.0,0,0,1,0,0,0,0
The Twentieth Wife (Taj Mahal Trilogy  #1),Indu Sundaresan,4.04,380,11380,1253,Washington Square Press,2003.0,1.0,11380.0,11382,1898523,11380,1,0.1101054481546573,-0.6272872,-5.642201,-23.848011,13.438754,-19.067034,5.299135,-18.517626,29.599072,0,1,0,0,0,0,0
Citizen Girl,Emma McLaughlin,2.4,305,5415,577,Washington Square Press,2005.0,1.0,5415.0,5486,1898523,5415,0,0.10655586334256695,-2.16144,-4.7837768,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
Henry V,William Shakespeare,3.88,294,35155,832,Washington Square Press,2004.0,2.0,35588.0,4049289,1898523,35155,0,0.0236666192575736,-10.676625,-8.849485,15.633435,6.2828727,-1.3841662,21.442167,-20.49396,28.625484,0,0,1,0,0,0,0
Joplin's Ghost,Tananarive Due,3.91,496,738,72,Washington Square Press,2006.0,1.0,738.0,9078,1898523,2600,0,0.0975609756097561,-0.15286846,-6.5380974,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Living Blood (African Immortals  #2),Tananarive Due,4.34,515,1862,124,Washington Square Press,2002.0,1.0,1862.0,9078,1898523,2600,1,0.06659505907626208,-0.26629692,-4.5507545,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
The Gun Seller,Hugh Laurie,3.68,340,14495,1434,Washington Square Press,1998.0,1.0,14495.0,14495,1898523,14495,0,0.09893066574680924,-3.8649595,-6.976049,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
The Riverside Chaucer,Geoffrey Chaucer,4.18,1327,7760,152,Houghton Mifflin,1987.0,1.0,7760.0,179816,3173586,7760,0,0.01958762886597938,-7.292485,0.74329525,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0
The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,366,2530894,32871,Houghton Mifflin,2002.0,5.0,2535063.0,5601792,3173586,3127355,0,0.012987900718086177,-10.681298,-9.227992,-17.829197,17.611397,-17.21009,6.112456,-22.48559,26.851643,0,0,1,0,0,0,0
Queen of Scots: The True Life of Mary Stuart,John Guy,3.93,581,1882,155,Houghton Mifflin,2004.0,1.0,1882.0,1882,3173586,1882,0,0.08235919234856535,-6.170288,-5.1337805,1.0554156,-10.552156,-11.070353,-14.049953,-15.027483,25.447756,0,0,1,0,0,0,0
Everyman,Philip Roth,3.58,182,821,131,Houghton Mifflin,2006.0,1.0,821.0,142055,3173586,821,0,0.15956151035322777,-3.358356,-4.877761,0.0,0.0,0.39886424,16.853308,0.0,0.0,0,1,0,0,0,0,0
The Two Towers (The Lord of the Rings  #2),J.R.R. Tolkien,4.44,322,593467,5798,Houghton Mifflin,2003.0,3.0,593566.0,5601792,3173586,3127355,1,0.009769709183492932,-8.913829,-8.27945,-17.850994,17.635,-18.070797,6.982117,0.0,0.0,0,0,1,0,0,0,0
The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6),J.R.R. Tolkien,4.03,512,2343,92,Houghton Mifflin,2000.0,1.0,2343.0,5601792,3173586,3127355,1,0.039265898420828,-8.584587,-7.990497,3.234509,-16.065662,-17.14815,6.045998,0.0,0.0,0,0,1,0,0,0,0
The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,1472,120,5,Houghton Mifflin,1999.0,6.0,4513.0,5601792,3173586,3127355,1,0.041666666666666664,-8.863401,-8.24549,-17.834349,17.63989,-18.02522,6.889617,-22.33885,26.925005,0,0,1,0,0,0,0
Dairy Queen (Dairy Queen  #1),Catherine Gilbert Murdock,3.74,275,25441,2241,Houghton Mifflin,2006.0,1.0,25441.0,25441,3173586,25441,1,0.08808616013521481,-2.4338472,-2.7733948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Pictures by J.R.R. Tolkien,J.R.R. Tolkien,4.47,102,531,14,Houghton Mifflin,1992.0,1.0,531.0,5601792,3173586,3127355,0,0.026365348399246705,-8.533968,-7.9188657,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
"Nearer the Moon: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1937-1939",Anaïs Nin,4.23,396,168,16,Houghton Mifflin,1996.0,1.0,168.0,24203,3173586,168,0,0.09523809523809523,-6.861897,-6.5189147,6.6109514,10.782356,0.0,0.0,2.852865,-9.860006,0,0,1,0,0,0,0
How to Travel with a Salmon and Other Essays,Umberto Eco,3.85,248,3532,153,Houghton Mifflin,1994.0,1.0,3532.0,129949,3173586,3532,0,0.043318233295583236,-6.285478,-3.1254919,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,3.96,472,121,20,Houghton Mifflin,2003.0,2.0,11337.0,11337,3173586,121,0,0.1652892561983471,-7.890796,-6.923821,-24.294693,14.609744,-16.089844,8.073795,0.0,0.0,0,1,0,0,0,0,0
