,bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
5407,45343,The Nixie's Song (Beyond the Spiderwick Chronicles  #1),Tony DiTerlizzi,3.73,0689871317,9780689871313,eng,162,9927,416,2007-09-18,Simon  Schuster Books for Young Readers
5408,2725,Illuminations: Essays and Reflections,Walter Benjamin,4.29,0805202412,9780805202410,eng,288,9254,194,1969-01-13,Schocken
5409,6971,Emma Lazarus,Esther Schor,3.88,0805242163,9780805242164,eng,368,30,7,2006-09-05,Schocken
5410,9981,Der Prozess,Franz Kafka,3.98,0805232117,9780805232110,ger,0,2,0,1988-05-05,Schocken
5411,11161,The Trial of God: (as it was held on February 25  1649  in Shamgorod),Elie Wiesel,4.14,0805210539,9780805210538,eng,208,957,72,1995-11-14,Schocken
5412,11174,All Rivers Run to the Sea,Elie Wiesel,4.15,0805210288,9780805210286,eng,464,954,63,1996-10-22,Schocken
5413,12876,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein,3.92,0805242090,9780805242096,en-US,304,536,79,2006-05-30,Schocken
5414,17686,Diaries  1910-1923,Franz Kafka,4.23,0805209069,9780805209068,eng,521,2090,90,2009-01-21,Schocken
5415,17691,Franz Kafka: The Complete Stories,Franz Kafka,4.35,0805238638,9780805238631,en-US,486,59,3,1987-01-01,Schocken
5416,17694,The Zürau Aphorisms,Franz Kafka,3.75,0805212078,9780805212075,eng,160,648,57,2006-12-26,Schocken
5417,22911,Amerika,Franz Kafka,3.75,0805210644,9780805210644,eng,336,17981,522,1996-07-02,Schocken
5418,26417,Anti-Semite and Jew: An Exploration of the Etiology of Hate,Jean-Paul Sartre,3.8,0805210474,9780805210477,eng,176,631,60,1995-04-25,Schocken
5419,32561,The Sons,Franz Kafka,3.95,0805208860,9780805208863,eng,167,529,37,1989-08-05,Schocken
5420,2727,Saul Steinberg: Illuminations,Saul Steinberg,4.51,0300115865,9780300115864,eng,288,39,5,2006-11-01,Yale University Press
5421,3207,The Dialogues of Plato  Volume 1: Euthyphro  Apology  Crito  Meno  Gorgias  Menexenus,Plato,4.17,0300044887,9780300044881,eng,352,114,11,1989-09-10,Yale University Press
5422,5678,Manliness,Harvey Mansfield,3.39,0300106645,9780300106640,eng,304,177,31,2006-03-11,Yale University Press
5423,7415,The Shaping of America: A Geographical Perspective on 500 Years of History: Volume 2: Continental America  1800-1867,D.W. Meinig,4.19,0300062907,9780300062908,eng,636,26,2,1995-02-22,Yale University Press
5424,10429,Cuba: A New History,Richard Gott,4.06,0300111142,9780300111149,en-GB,384,311,39,2005-11-11,Yale University Press
5425,10519,Art and Beauty in the Middle Ages,Umberto Eco,3.99,0300093047,9780300093049,en-US,144,994,35,2002-02-08,Yale University Press
5426,12083,Long Day's Journey into Night,Eugene O'Neill,4.07,0300093055,9780300093056,eng,179,32178,734,2002-02-08,Yale University Press
5427,13050,The Social Contract and The First and Second Discourses,Jean-Jacques Rousseau,3.83,0300091419,9780300091410,eng,328,63,2,2002-02-08,Yale University Press
5428,13237,Dreaming in Pictures: The Photography,Lewis Carroll,4.01,0300091699,9780300091694,eng,172,104,6,2002-08-11,Yale University Press
5429,13310,Writings on Art,Mark Rothko,3.84,0300114400,9780300114409,eng,192,102,8,2006-04-28,Yale University Press
5430,14721,The Wealth of Networks: How Social Production Transforms Markets and Freedom,Yochai Benkler,3.97,0300110561,9780300110562,eng,528,1568,47,2006-05-16,Yale University Press
5431,15023,Conversation: A History of a Declining Art,Stephen Miller,3.2,0300110308,9780300110302,eng,368,95,16,2006-03-11,Yale University Press
5432,15581,Ferdydurke,Witold Gombrowicz,3.86,0300082401,9780300082401,eng,320,8193,198,2000-08-11,Yale University Press
5433,15584,Cosmos,Witold Gombrowicz,4.03,0300108486,9780300108484,eng,208,1896,129,2005-10-10,Yale University Press
5434,18413,Utopia,Thomas More,3.53,0300084293,9780300084290,eng,200,438,45,2001-02-08,Yale University Press
5435,20509,The Changing Status of the Artist,Emma Barker,3.93,0300077424,9780300077421,eng,260,8,0,1999-03-01,Yale University Press
5436,22120,The Voices of Morebath: Reformation and Rebellion in an English Village,Eamon Duffy,3.69,0300098251,9780300098259,eng,232,361,39,2003-08-11,Yale University Press
5437,28389,Marcel Proust: A Life,William C. Carter,4.33,0300094000,9780300094008,eng,992,14,4,2002-02-08,Yale University Press
5438,34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot,4.11,0300119941,9780300119947,eng,304,227,23,2006-08-28,Yale University Press
5439,34343,Eva Hesse Drawing,Catherine de Zegher,4.55,0300116187,9780300116182,eng,344,51,6,2006-12-28,Yale University Press
5440,40132,Leonardo on Painting: An Anthology of Writings by Leonardo da Vinci; With a Selection of Documents Relating to his Career as an Artist,Leonardo da Vinci,4.17,0300090951,9780300090956,eng,336,120,4,2001-08-11,Yale University Press
5441,43363,Benjamin Franklin,Edmund S. Morgan,3.87,0300101627,9780300101621,eng,352,1476,84,2003-08-11,Yale University Press
5442,44511,How Democratic Is the American Constitution?,Robert A. Dahl,3.64,0300095244,9780300095241,en-US,240,466,48,2003-11-10,Yale University Press
5443,2731,Advanced Global Illumination,Philip Dutre,4.5,1568813074,9781568813073,eng,366,17,2,2006-08-30,A K PETERS
5444,2735,Snow Falling On Cedars,David Guterson,3.83,074754655X,9780747546559,eng,404,588,46,1999-10-21,Bloomsbury Publishing PLC
5445,2898,Three Stories and a Reflection,Patrick Süskind,3.57,0747534934,9780747534938,eng,128,24,3,1997-11-13,Bloomsbury Publishing PLC
5446,4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,1596912316,9781596912311,eng,386,5723,695,2007-03-06,Bloomsbury Publishing PLC
5447,10765,A Year in the Merde,Stephen Clarke,3.54,1582346178,9781582346175,en-US,276,11429,979,2006-05-02,Bloomsbury Publishing PLC
5448,13180,The Private Parts of Women,Lesley Glaister,3.8,0747526036,9780747526032,eng,288,22,3,2002-09-01,Bloomsbury Publishing PLC
5449,15060,Easy Riders  Raging Bulls: How the Sex-Drugs-And-Rock-'N'-Roll Generation Saved Hollywood,Peter Biskind,4.12,0747544212,9780747544210,eng,506,414,26,2014-12-10,Bloomsbury Publishing PLC
5450,18671,The Botany of Desire: A Plant's Eye View of the World,Michael Pollan,4.06,0747563004,9780747563006,en-US,291,110,11,2006-03-01,Bloomsbury Publishing PLC
5451,19983,The Drift House: The First Voyage,Dale Peck,3.65,159990005X,9781599900056,eng,437,618,69,2006-11-01,Bloomsbury Publishing PLC
5452,24905,Pilgermann,Russell Hoban,4.02,0747556407,9780747556404,en-GB,240,256,13,2002-01-02,Bloomsbury Publishing PLC
5453,25074,How it Ended,Jay McInerney,3.49,0747553564,9780747553564,eng,196,762,56,2009-08-06,Bloomsbury Publishing PLC
5454,38707,A Magic Crystal? (Marvin Redpost),Louis Sachar,3.76,0747562830,9780747562832,eng,128,227,21,2005-05-02,Bloomsbury Publishing PLC
5455,38710,Super Fast Out of Control,Louis Sachar,3.75,0747566828,9780747566823,eng,128,0,0,2005-05-02,Bloomsbury Publishing PLC
5456,40700,Schott's Original Miscellany,Ben Schott,4.08,1582343497,9781582343495,eng,158,1379,103,2003-08-04,Bloomsbury Publishing PLC
5457,40833,Turtle Diary,Russell Hoban,4.0,0747548315,9780747548317,eng,182,893,99,2000-09-04,Bloomsbury Publishing PLC
5458,2743,The Lost Boy (Dave Pelzer #2),Dave Pelzer,4.1,1558745157,9781558745155,eng,331,52028,2513,1997-08-01,Health Communications Inc
5459,27660,The Complete ACOA Sourcebook: Adult Children of Alcoholics at Home  at Work and in Love,Janet Geringer Woititz,4.09,1558749608,9781558749603,en-US,500,152,12,2002-03-08,Health Communications Inc
5460,2745,Real Boys: Rescuing Our Sons from the Myths of Boyhood,William S. Pollack,3.83,0805061835,9780805061833,en-US,480,1397,128,1999-05-10,Owl Publishing Company
5461,2778,Graphic Design: A Concise History (World of Art),Richard Hollis,4.0,0500203474,9780500203477,en-US,232,675,12,2002-05-17,Thames  Hudson
5462,9216,Ballet and Modern Dance,Susan Au,3.74,0500203520,9780500203521,eng,224,53,6,2002-06-17,Thames  Hudson
5463,31488,The Rainbow Goblins,Ul De Rico,4.42,0500277591,9780500277591,eng,32,1417,149,1978-06-17,Thames  Hudson
5464,44933,Breaking the Maya Code,Michael D. Coe,4.03,0500281335,9780500281338,eng,304,402,42,1999-10-01,Thames  Hudson
5465,2781,Immigrant Acts: On Asian American Cultural Politics,Lisa Lowe,4.0,0822318644,9780822318644,eng,272,206,9,1996-10-21,Duke University Press Books
5466,22554,Gunslinger,Ed Dorn,4.11,0822309327,9780822309321,eng,224,247,24,1989-08-22,Duke University Press Books
5467,30537,Cigarettes Are Sublime,Richard Klein,3.81,0822316412,9780822316411,en-US,232,138,18,1995-01-20,Duke University Press Books
5468,38083,Photography's Other Histories,Christopher Pinney,3.83,0822331136,9780822331131,eng,296,24,2,2003-04-24,Duke University Press Books
5469,2802,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,4.09,0425181642,9780425181645,eng,337,6368,321,2000-10-01,Berkley Trade
5470,15260,The Magical Worlds of Lord of the Rings: The Amazing Myths  Legends and Facts Behind the Masterpiece,David Colbert,4.08,0425187713,9780425187715,eng,208,2073,50,2002-10-01,Berkley Trade
5471,19911,Captive Dreams,Angela Knight,3.91,0425207757,9780425207758,en-US,336,1354,60,2006-09-05,Berkley Trade
5472,22070,A Killing in Comics (Jack & Maggie Starr  #1),Max Allan Collins,3.65,042521365X,9780425213650,eng,272,151,29,2007-05-01,Berkley Trade
5473,22325,Idoru (Bridge #2),William Gibson,3.8,0425190455,9780425190456,eng,308,17632,388,2003-01-07,Berkley Trade
5474,23242,The Good Ghouls' Guide to Getting Even (Beth Frasier #1),Julie Kenner,3.59,0425213919,9780425213919,eng,256,901,73,2007-04-03,Berkley Trade
5475,28991,Bad Haircut: Stories of the Seventies,Tom Perrotta,3.7,042515954X,9780425159545,eng,240,1546,110,1997-04-01,Berkley Trade
5476,30160,The Beginning: The Cove / The Maze (FBI Thriller #1-2),Catherine Coulter,4.2,0425205517,9780425205518,eng,544,756,34,2005-09-06,Berkley Trade
5477,40877,Lyonesse: Suldrun's Garden (Lyonesse  #1),Jack Vance,3.93,0425058735,9780425058732,eng,436,130,16,1983-04-01,Berkley Trade
5478,41707,Atlantis Found (Dirk Pitt  #15),Clive Cussler,3.99,0425204030,9780425204030,eng,530,21436,584,2004-10-26,Berkley Trade
5479,45117,Fox Evil,Minette Walters,3.6,0425214923,9780425214923,en-US,400,2777,119,2006-11-07,Berkley Trade
5480,2804,Passionate Minds,David Bodanis,4.1,0307237206,9780307237200,en-US,373,717,112,2006-10-10,Crown Publishing Group (NY)
5481,17059,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide  #1),Douglas Adams,4.22,1400052939,9781400052936,eng,271,212,18,2004-10-19,Crown Publishing Group (NY)
5482,20118,Butch/Femme,Manuela Soares,3.62,0517702223,9780517702222,eng,64,13,1,1996-04-04,Crown Publishing Group (NY)
5483,40067,Thunderstruck,Erik Larson,3.7,1400080665,9781400080663,eng,463,30574,3534,2006-10-24,Crown Publishing Group (NY)
5484,2810,Christian Mythmakers: C.S. Lewis  Madeleine L'Engle  J.R.R. Tolkien  George MacDonald  G.K. Chesterton  Charles Williams  Dante Alighieri  John Bunyan  Walter Wangerin  Robert Siegel  and Hannah Hurnard,Rolland Hein,3.93,094089548X,9780940895485,eng,303,448,18,2002-12-01,Cornerstone Press Chicago
5485,2811,A House Like a Lotus (O'Keefe Family  #3),Madeleine L'Engle,3.76,0440936853,9780440936855,eng,307,3976,163,1985-11-01,Dell
5486,4540,About the B'nai Bagels,E.L. Konigsburg,3.57,0440400341,9780440400349,eng,172,308,30,1985-03-01,Dell
5487,5196,Tara Road,Maeve Binchy,3.9,0440235596,9780440235590,eng,648,66629,1712,2000-07-18,Dell
5488,6572,Suffer the Children,John Saul,3.91,044018293X,9780440182931,en-US,378,28001,301,1989-07-01,Dell
5489,9282,The Smoke Jumper,Nicholas Evans,4.06,0440235162,9780440235163,eng,576,28769,694,2002-07-30,Dell
5490,9681,Serenissima aka Shylock's Daughter,Erica Jong,3.29,0440201047,9780440201045,eng,384,282,17,1988-03-01,Dell
5491,10967,The Fiery Cross (Outlander  #5),Diana Gabaldon,4.27,0440221668,9780440221661,eng,1443,128901,5294,2005-08-30,Dell
5492,10996,Your Eight Year Old: Lively and Outgoing,Louise Bates Ames,3.86,0440506816,9780440506812,eng,160,183,26,1990-03-01,Dell
5493,13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,Michael J. Gelb,3.85,0440508827,9780440508823,eng,288,327,16,1999-06-15,Dell
5494,16739,Blessings,Belva Plain,3.91,0440243254,9780440243250,eng,393,2562,39,2010-09-15,Dell
5495,19181,Beowulf: A New Telling,Robert Nye,3.5,0440905605,9780440905608,eng,94,1690,326,1982-03-15,Dell
5496,21495,The New Centurions,Joseph Wambaugh,3.94,0440164176,9780440164173,eng,368,2180,66,1987-03-01,Dell
5497,21498,The Black Marble,Joseph Wambaugh,3.83,0440613965,9780440613961,en-US,416,936,45,1998-09-02,Dell
5498,21783,Tinsel,William Goldman,3.19,0440187354,9780440187356,eng,399,258,14,1980-06-15,Dell
5499,23584,I'm Good Enough  I'm Smart Enough  & Doggone It  People Like Me!,Al Franken,3.82,0440504708,9780440504702,en-US,352,359,35,1992-10-01,Dell
5500,23925,18 Best Stories by Edgar Allan Poe,Edgar Allan Poe,4.02,0440322278,9780440322276,eng,288,412,37,1965-04-15,Dell
5501,35334,A Summer to Remember (Bedwyn Prequels  #2),Mary Balogh,4.08,0440236630,9780440236634,eng,361,7791,360,2003-03-04,Dell
5502,37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,0440169127,9780440169123,eng,336,1077,47,1990-07-01,Dell
5503,41952,The Lilac Bus,Maeve Binchy,3.62,0099498642,9780099498643,eng,196,9649,297,2007-01-12,Dell
5504,42634,The Gilded Web (Web  #1),Mary Balogh,3.58,0440243068,9780440243069,eng,480,2621,169,2006-11-28,Dell
5505,42929,Gai-Jin (Asian Saga  #3),James Clavell,3.86,044021680X,9780440216803,eng,1236,10757,296,1994-04-03,Dell
5506,42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,0440184622,9780440184621,eng,734,39315,778,2009-09-01,Dell
5507,43929,Darkest Fear (Myron Bolitar  #7),Harlan Coben,4.05,0752849190,9780752849195,eng,354,13462,583,2008-11-08,Dell
5508,44766,Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,4.15,0440224047,9780440224044,en-US,387,5467,246,2001-05-08,Dell
5509,2814,The Rock That Is Higher: Story as Truth,Madeleine L'Engle,4.12,0877887268,9780877887263,eng,320,496,48,2002-03-19,Shaw Books
5510,2815,The Glorious Impossible,Madeleine L'Engle,4.25,0671686909,9780671686901,eng,64,367,38,1990-09-30,Simon & Schuster Children's Publishing
5511,2817,A Full House: An Austin Family Christmas (Austin Family  #5.6),Madeleine L'Engle,3.98,0877880204,9780877880202,eng,48,235,4,2000-03-07,Shaw
5512,2826,Birth Of A Tragedy: Kashmir 1947,Alastair Lamb,4.0,0907129072,9780907129073,eng,179,9,2,2008-03-14,Roxford Books
5513,2835,The Tragedy of Pudd'nhead Wilson,Mark Twain,3.79,140015068X,9781400150687,eng,0,3,0,2003-01-01,Tantor Media
5514,9832,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami,3.84,1400102952,9781400102952,eng,0,28,3,2006-10-15,Tantor Media
5515,40378,The Chessmen of Mars (Barsoom #5),Edgar Rice Burroughs,3.83,1400130212,9781400130214,eng,0,5147,157,2005-01-01,Tantor Media
5516,40379,The Warlord of Mars (Barsoom  #3),Edgar Rice Burroughs,3.86,1400130220,9781400130221,eng,6,9350,345,2001-02-01,Tantor Media
5517,2836,Bridge to Terabithia,Katherine Paterson,4.0,0060734019,9780060734015,en-US,191,1811,152,2008-07-01,HarperTeen
5518,14566,Echo,Francesca Lia Block,3.87,0064407446,9780064407441,eng,215,4894,235,2001-08-06,HarperTeen
5519,23222,Valentine Princess (The Princess Diaries  #7.75),Meg Cabot,3.67,0060847182,9780060847180,eng,96,9517,219,2006-12-12,HarperTeen
5520,39936,After,Francine Prose,3.49,0060080833,9780060080839,eng,352,1782,268,2004-05-11,HarperTeen
5521,44325,I Was a Teenage Fairy,Francesca Lia Block,3.82,0064408620,9780064408622,eng,192,6599,236,2000-05-03,HarperTeen
5522,44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,4.18,0064470652,9780064470650,eng,128,3576,110,1992-01-01,HarperTeen
5523,44349,Goat Girls (Weetzie Bat  #2-3),Francesca Lia Block,4.42,0060594349,9780060594343,en-US,240,469,5,2004-07-06,HarperTeen
5524,44350,Beautiful Boys (Weetzie Bat  #4-5),Francesca Lia Block,4.43,0060594357,9780060594350,en-US,304,413,5,2004-07-06,HarperTeen
5525,44353,Weetzie Bat (Weetzie Bat  #1),Francesca Lia Block,3.74,0060736259,9780060736255,eng,128,13013,1025,2004-07-06,HarperTeen
5526,44537,Kissing the Witch: Old Tales in New Skins,Emma Donoghue,3.89,0064407721,9780064407724,eng,228,6097,592,1999-02-27,HarperTeen
5527,2847,Bread and Roses  Too,Katherine Paterson,3.76,0618654798,9780618654796,eng,275,2018,294,2006-09-04,Clarion Books
5528,15168,Orville: A Dog Story,Haven Kimmel,4.13,061815955X,9780618159550,en-US,32,159,39,2003-09-22,Clarion Books
5529,16234,Hear the Wind Blow,Mary Downing Hahn,4.07,0618181903,9780618181902,eng,224,266,45,2003-05-19,Clarion Books
5530,24930,The Dream Stealer,Gregory Maguire,3.64,0618181881,9780618181889,eng,132,433,56,2002-10-21,Clarion Books
5531,29313,Sector 7,David Wiesner,4.21,0395746566,9780395746561,eng,48,5066,523,1999-09-20,Clarion Books
5532,33615,Fourth of July Mice!,Bethany Roberts,3.24,0618313664,9780618313662,en-US,32,126,16,2004-05-24,Clarion Books
5533,36216,Fergus and the Night-Demon,Jim  Murphy,3.69,0618339558,9780618339556,en-US,32,81,18,2006-09-18,Clarion Books
5534,40821,The Turtle and the Monkey,Paul Galdone,3.74,0395544254,9780395544259,eng,32,58,6,1990-09-24,Clarion Books
5535,2851,The Invisible Child,Katherine Paterson,4.27,0525464824,9780525464822,eng,266,99,27,2001-12-31,Dutton Juvenile
5536,24898,Boltzmon!,William Sleator,3.62,0525461310,9780525461319,eng,160,86,5,1999-09-01,Dutton Juvenile
5537,2855,A Short History of Decay,Emil M. Cioran,4.25,1559704640,9781559704649,eng,186,1771,99,1998-09-15,Arcade Publishing
5538,2860,Scholar of Decay (Ravenloft  #14),Tanya Huff,3.46,078690206X,9780786902064,eng,313,38,1,2000-05-01,TSR
5539,29900,Into the Void (Spelljammer: The Cloakmaster Cycle  #2),Nigel Findley,3.54,1560761547,9781560761549,en-US,311,257,12,1991-09-01,TSR
5540,2868,The Golden Tulip,Rosalind Laker,3.94,0385415605,9780385415606,eng,585,29,4,1991-09-01,Doubleday
5541,5413,'Salem's Lot,Stephen King,4.25,0385516487,9780385516488,eng,594,84123,571,2005-11-01,Doubleday
5542,9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,Erik Larson,3.99,0385602731,9780385602730,eng,447,283,37,2003-03-03,Doubleday
